store,date,sales
8,2016-10-10,2531
8,2016-10-11,3225
8,2016-10-12,3148
8,2016-10-13,3293
8,2016-10-14,3571
8,2016-10-15,3918
8,2016-10-16,4079
8,2016-10-17,2719
8,2016-10-18,3162
8,2016-10-19,3123
8,2016-10-20,3376
8,2016-10-21,3695
8,2016-10-22,3833
8,2016-10-23,4099
8,2016-10-24,2723
8,2016-10-25,3157
8,2016-10-26,3138
8,2016-10-27,3412
8,2016-10-28,3554
8,2016-10-29,3761
8,2016-10-30,4129
8,2016-10-31,2656
8,2016-11-01,3391
8,2016-11-02,3401
8,2016-11-03,3652
8,2016-11-04,3762
8,2016-11-05,4146
8,2016-11-06,4290
8,2016-11-07,2820
8,2016-11-08,3442
8,2016-11-09,3352
8,2016-11-10,3568
8,2016-11-11,3909
8,2016-11-12,4045
8,2016-11-13,4374
8,2016-11-14,2824
8,2016-11-15,3330
8,2016-11-16,3392
8,2016-11-17,3625
8,2016-11-18,3915
8,2016-11-19,4097
8,2016-11-20,4369
8,2016-11-21,2934
8,2016-11-22,3409
8,2016-11-23,3419
8,2016-11-24,3662
8,2016-11-25,3888
8,2016-11-26,4118
8,2016-11-27,4343
8,2016-11-28,2920
8,2016-11-29,3412
8,2016-11-30,3432
8,2016-12-01,2624
8,2016-12-02,2777
8,2016-12-03,2917
8,2016-12-04,3135
8,2016-12-05,1975
8,2016-12-06,2398
8,2016-12-07,2459
8,2016-12-08,2587
8,2016-12-09,2804
8,2016-12-10,2962
8,2016-12-11,3132
8,2016-12-12,2052
8,2016-12-13,2462
8,2016-12-14,2454
8,2016-12-15,2596
8,2016-12-16,2671
8,2016-12-17,2957
8,2016-12-18,3130
8,2016-12-19,2093
8,2016-12-20,2423
8,2016-12-21,2335
8,2016-12-22,2628
8,2016-12-23,2703
8,2016-12-24,2973
8,2016-12-25,3102
8,2016-12-26,2086
8,2016-12-27,2459
8,2016-12-28,2416
8,2016-12-29,2579
8,2016-12-30,2713
8,2016-12-31,3017
8,2017-01-01,2823
8,2017-01-02,1996
8,2017-01-03,2269
8,2017-01-04,2381
8,2017-01-05,2312
8,2017-01-06,2620
8,2017-01-07,2760
8,2017-01-08,2879
8,2017-01-09,1909
8,2017-01-10,2249
8,2017-01-11,2264
8,2017-01-12,2411
8,2017-01-13,2561
8,2017-01-14,2737
8,2017-01-15,2888
8,2017-01-16,1955
8,2017-01-17,2264
8,2017-01-18,2274
8,2017-01-19,2338
8,2017-01-20,2570
8,2017-01-21,2773
8,2017-01-22,2929
8,2017-01-23,1986
8,2017-01-24,2295
8,2017-01-25,2273
8,2017-01-26,2339
8,2017-01-27,2649
8,2017-01-28,2695
8,2017-01-29,2870
8,2017-01-30,1994
8,2017-01-31,2177
8,2017-02-01,2536
8,2017-02-02,2664
8,2017-02-03,2991
8,2017-02-04,3081
8,2017-02-05,3264
8,2017-02-06,2132
8,2017-02-07,2549
8,2017-02-08,2458
8,2017-02-09,2760
8,2017-02-10,2914
8,2017-02-11,3049
8,2017-02-12,3290
8,2017-02-13,2114
8,2017-02-14,2495
8,2017-02-15,2530
8,2017-02-16,2674
8,2017-02-17,2854
8,2017-02-18,3086
8,2017-02-19,3190
8,2017-02-20,2190
8,2017-02-21,2532
8,2017-02-22,2465
8,2017-02-23,2805
8,2017-02-24,2912
8,2017-02-25,3131
8,2017-02-26,3374
8,2017-02-27,2242
8,2017-02-28,2515
8,2017-03-01,3061
8,2017-03-02,3300
8,2017-03-03,3426
8,2017-03-04,3587
8,2017-03-05,3909
8,2017-03-06,2612
8,2017-03-07,3013
8,2017-03-08,3014
8,2017-03-09,3214
8,2017-03-10,3445
8,2017-03-11,3675
8,2017-03-12,3911
8,2017-03-13,2556
8,2017-03-14,3038
8,2017-03-15,2911
8,2017-03-16,3216
8,2017-03-17,3427
8,2017-03-18,3649
8,2017-03-19,3830
8,2017-03-20,2474
8,2017-03-21,3062
8,2017-03-22,3047
8,2017-03-23,3261
8,2017-03-24,3330
8,2017-03-25,3712
8,2017-03-26,3969
8,2017-03-27,2500
8,2017-03-28,3016
8,2017-03-29,3061
8,2017-03-30,3270
8,2017-03-31,3351
8,2017-04-01,4133
8,2017-04-02,4522
8,2017-04-03,3090
8,2017-04-04,3469
8,2017-04-05,3529
8,2017-04-06,3792
8,2017-04-07,4088
8,2017-04-08,4389
8,2017-04-09,4459
8,2017-04-10,3006
8,2017-04-11,3477
8,2017-04-12,3471
8,2017-04-13,3753
8,2017-04-14,3932
8,2017-04-15,4369
8,2017-04-16,4463
8,2017-04-17,2994
8,2017-04-18,3523
8,2017-04-19,3523
8,2017-04-20,3754
8,2017-04-21,4008
8,2017-04-22,4263
8,2017-04-23,4623
8,2017-04-24,2972
8,2017-04-25,3510
8,2017-04-26,3531
8,2017-04-27,3831
8,2017-04-28,4009
8,2017-04-29,4280
8,2017-04-30,4481
8,2017-05-01,3286
8,2017-05-02,3719
8,2017-05-03,3622
8,2017-05-04,4159
8,2017-05-05,4378
8,2017-05-06,4565
8,2017-05-07,4841
8,2017-05-08,3127
8,2017-05-09,3832
8,2017-05-10,3869
8,2017-05-11,4078
8,2017-05-12,4404
8,2017-05-13,4617
8,2017-05-14,4848
8,2017-05-15,3225
8,2017-05-16,3897
8,2017-05-17,3687
8,2017-05-18,4034
8,2017-05-19,4325
8,2017-05-20,4567
8,2017-05-21,4909
8,2017-05-22,3183
8,2017-05-23,3843
8,2017-05-24,3739
8,2017-05-25,3969
8,2017-05-26,4351
8,2017-05-27,4556
8,2017-05-28,4849
8,2017-05-29,3248
8,2017-05-30,3697
8,2017-05-31,3758
8,2017-06-01,4328
8,2017-06-02,4475
8,2017-06-03,4919
8,2017-06-04,5121
8,2017-06-05,3449
8,2017-06-06,4008
8,2017-06-07,4054
8,2017-06-08,4322
8,2017-06-09,4598
8,2017-06-10,5029
8,2017-06-11,5102
8,2017-06-12,3398
8,2017-06-13,4020
8,2017-06-14,4045
8,2017-06-15,4238
8,2017-06-16,4586
8,2017-06-17,4890
8,2017-06-18,5166
8,2017-06-19,3420
8,2017-06-20,4090
8,2017-06-21,4107
8,2017-06-22,4345
8,2017-06-23,4597
8,2017-06-24,4915
8,2017-06-25,5238
8,2017-06-26,3468
8,2017-06-27,4135
8,2017-06-28,4018
8,2017-06-29,4424
8,2017-06-30,4602
8,2017-07-01,5188
8,2017-07-02,5422
8,2017-07-03,3530
8,2017-07-04,4256
8,2017-07-05,4352
8,2017-07-06,4523
8,2017-07-07,4809
8,2017-07-08,5141
8,2017-07-09,5398
8,2017-07-10,3569
8,2017-07-11,4263
8,2017-07-12,4267
8,2017-07-13,4543
8,2017-07-14,4961
8,2017-07-15,5121
8,2017-07-16,5501
8,2017-07-17,3693
8,2017-07-18,4320
8,2017-07-19,4281
8,2017-07-20,4579
8,2017-07-21,4912
8,2017-07-22,5226
8,2017-07-23,5521
8,2017-07-24,3705
8,2017-07-25,4252
8,2017-07-26,4306
8,2017-07-27,4604
8,2017-07-28,4773
8,2017-07-29,5133
8,2017-07-30,5489
8,2017-07-31,3670
8,2017-08-01,3738
8,2017-08-02,3837
8,2017-08-03,4017
8,2017-08-04,4339
8,2017-08-05,4636
8,2017-08-06,4741
8,2017-08-07,3278
8,2017-08-08,3772
8,2017-08-09,3728
8,2017-08-10,4038
8,2017-08-11,4301
8,2017-08-12,4566
8,2017-08-13,4831
8,2017-08-14,3160
8,2017-08-15,3723
8,2017-08-16,3778
8,2017-08-17,4069
8,2017-08-18,4367
8,2017-08-19,4569
8,2017-08-20,4854
8,2017-08-21,3174
8,2017-08-22,3772
8,2017-08-23,3858
8,2017-08-24,4136
8,2017-08-25,4263
8,2017-08-26,4674
8,2017-08-27,4771
8,2017-08-28,3212
8,2017-08-29,3804
8,2017-08-30,3767
8,2017-08-31,4199
8,2017-09-01,3942
8,2017-09-02,4324
8,2017-09-03,4576
8,2017-09-04,3058
8,2017-09-05,3400
8,2017-09-06,3458
8,2017-09-07,3709
8,2017-09-08,3945
8,2017-09-09,4232
8,2017-09-10,4559
8,2017-09-11,3022
8,2017-09-12,3499
8,2017-09-13,3604
8,2017-09-14,3742
8,2017-09-15,4053
8,2017-09-16,4229
8,2017-09-17,4484
8,2017-09-18,3006
8,2017-09-19,3503
8,2017-09-20,3525
8,2017-09-21,3784
8,2017-09-22,4041
8,2017-09-23,4209
8,2017-09-24,4476
8,2017-09-25,3056
8,2017-09-26,3491
8,2017-09-27,3598
8,2017-09-28,3743
8,2017-09-29,3890
8,2017-09-30,4122
8,2017-10-01,4187
8,2017-10-02,2780
8,2017-10-03,3335
8,2017-10-04,3292
8,2017-10-05,3374
8,2017-10-06,3820
8,2017-10-07,4019
8,2017-10-08,4191
8,2017-10-09,2766
8,2017-10-10,3298
8,2017-10-11,3300
8,2017-10-12,3523
8,2017-10-13,3662
8,2017-10-14,3959
8,2017-10-15,4224
8,2017-10-16,2887
8,2017-10-17,3378
8,2017-10-18,3233
8,2017-10-19,3577
8,2017-10-20,3786
8,2017-10-21,4123
8,2017-10-22,4238
8,2017-10-23,2896
8,2017-10-24,3335
8,2017-10-25,3250
8,2017-10-26,3455
8,2017-10-27,3803
8,2017-10-28,3919
8,2017-10-29,4282
8,2017-10-30,2750
8,2017-10-31,3314
8,2017-11-01,3484
8,2017-11-02,3840
8,2017-11-03,4053
8,2017-11-04,4298
8,2017-11-05,4517
8,2017-11-06,3002
8,2017-11-07,3593
8,2017-11-08,3581
8,2017-11-09,3853
8,2017-11-10,3914
8,2017-11-11,4241
8,2017-11-12,4625
8,2017-11-13,3055
8,2017-11-14,3641
8,2017-11-15,3510
8,2017-11-16,3824
8,2017-11-17,4049
8,2017-11-18,4313
8,2017-11-19,4440
8,2017-11-20,3103
8,2017-11-21,3491
8,2017-11-22,3531
8,2017-11-23,3796
8,2017-11-24,4007
8,2017-11-25,4362
8,2017-11-26,4500
8,2017-11-27,3023
8,2017-11-28,3507
8,2017-11-29,3481
8,2017-11-30,3733
8,2017-12-01,2924
8,2017-12-02,3021
8,2017-12-03,3253
8,2017-12-04,2177
8,2017-12-05,2539
8,2017-12-06,2505
8,2017-12-07,2619
8,2017-12-08,2842
8,2017-12-09,3114
8,2017-12-10,3193
8,2017-12-11,2174
8,2017-12-12,2411
8,2017-12-13,2538
8,2017-12-14,2684
8,2017-12-15,2935
8,2017-12-16,2965
8,2017-12-17,3187
8,2017-12-18,2233
8,2017-12-19,2574
8,2017-12-20,2532
8,2017-12-21,2748
8,2017-12-22,2906
8,2017-12-23,2958
8,2017-12-24,3213
8,2017-12-25,2189
8,2017-12-26,2577
8,2017-12-27,2468
8,2017-12-28,2660
8,2017-12-29,2923
8,2017-12-30,3109
8,2017-12-31,3205
9,2013-01-01,1383
9,2013-01-02,1455
9,2013-01-03,1492
9,2013-01-04,1612
9,2013-01-05,1698
9,2013-01-06,1781
9,2013-01-07,1212
9,2013-01-08,1444
9,2013-01-09,1401
9,2013-01-10,1547
9,2013-01-11,1706
9,2013-01-12,1721
9,2013-01-13,1856
9,2013-01-14,1194
9,2013-01-15,1393
9,2013-01-16,1428
9,2013-01-17,1519
9,2013-01-18,1620
9,2013-01-19,1754
9,2013-01-20,1845
9,2013-01-21,1239
9,2013-01-22,1397
9,2013-01-23,1400
9,2013-01-24,1582
9,2013-01-25,1627
9,2013-01-26,1744
9,2013-01-27,1933
9,2013-01-28,1274
9,2013-01-29,1443
9,2013-01-30,1385
9,2013-01-31,1535
9,2013-02-01,1810
9,2013-02-02,1806
9,2013-02-03,2169
9,2013-02-04,1370
9,2013-02-05,1621
9,2013-02-06,1555
9,2013-02-07,1717
9,2013-02-08,1780
9,2013-02-09,1981
9,2013-02-10,1981
9,2013-02-11,1352
9,2013-02-12,1621
9,2013-02-13,1606
9,2013-02-14,1706
9,2013-02-15,1819
9,2013-02-16,1975
9,2013-02-17,2093
9,2013-02-18,1284
9,2013-02-19,1636
9,2013-02-20,1504
9,2013-02-21,1752
9,2013-02-22,1894
9,2013-02-23,1895
9,2013-02-24,2045
9,2013-02-25,1369
9,2013-02-26,1574
9,2013-02-27,1509
9,2013-02-28,1766
9,2013-03-01,2220
9,2013-03-02,2250
9,2013-03-03,2447
9,2013-03-04,1617
9,2013-03-05,1991
9,2013-03-06,1968
9,2013-03-07,1991
9,2013-03-08,2115
9,2013-03-09,2358
9,2013-03-10,2393
9,2013-03-11,1667
9,2013-03-12,1912
9,2013-03-13,1922
9,2013-03-14,2081
9,2013-03-15,2205
9,2013-03-16,2313
9,2013-03-17,2424
9,2013-03-18,1605
9,2013-03-19,1861
9,2013-03-20,1855
9,2013-03-21,2091
9,2013-03-22,2216
9,2013-03-23,2351
9,2013-03-24,2505
9,2013-03-25,1650
9,2013-03-26,1960
9,2013-03-27,1983
9,2013-03-28,2079
9,2013-03-29,2197
9,2013-03-30,2319
9,2013-03-31,2443
9,2013-04-01,1950
9,2013-04-02,2234
9,2013-04-03,2236
9,2013-04-04,2341
9,2013-04-05,2588
9,2013-04-06,2720
9,2013-04-07,2787
9,2013-04-08,1892
9,2013-04-09,2212
9,2013-04-10,2208
9,2013-04-11,2445
9,2013-04-12,2595
9,2013-04-13,2748
9,2013-04-14,2832
9,2013-04-15,1940
9,2013-04-16,2279
9,2013-04-17,2208
9,2013-04-18,2426
9,2013-04-19,2457
9,2013-04-20,2680
9,2013-04-21,2868
9,2013-04-22,1960
9,2013-04-23,2232
9,2013-04-24,2257
9,2013-04-25,2376
9,2013-04-26,2527
9,2013-04-27,2718
9,2013-04-28,2908
9,2013-04-29,1901
9,2013-04-30,2257
9,2013-05-01,2427
9,2013-05-02,2618
9,2013-05-03,2686
9,2013-05-04,2876
9,2013-05-05,3088
9,2013-05-06,1990
9,2013-05-07,2428
9,2013-05-08,2423
9,2013-05-09,2545
9,2013-05-10,2716
9,2013-05-11,2852
9,2013-05-12,3002
9,2013-05-13,2042
9,2013-05-14,2427
9,2013-05-15,2401
9,2013-05-16,2619
9,2013-05-17,2763
9,2013-05-18,2872
9,2013-05-19,3015
9,2013-05-20,2044
9,2013-05-21,2426
9,2013-05-22,2418
9,2013-05-23,2512
9,2013-05-24,2608
9,2013-05-25,3008
9,2013-05-26,3119
9,2013-05-27,1989
9,2013-05-28,2403
9,2013-05-29,2477
9,2013-05-30,2552
9,2013-05-31,2747
9,2013-06-01,3031
9,2013-06-02,3201
9,2013-06-03,2127
9,2013-06-04,2598
9,2013-06-05,2643
9,2013-06-06,2771
9,2013-06-07,2905
9,2013-06-08,3058
9,2013-06-09,3236
9,2013-06-10,2182
9,2013-06-11,2561
9,2013-06-12,2444
9,2013-06-13,2725
9,2013-06-14,2839
9,2013-06-15,2990
9,2013-06-16,3243
9,2013-06-17,2133
9,2013-06-18,2580
9,2013-06-19,2508
9,2013-06-20,2752
9,2013-06-21,2975
9,2013-06-22,3067
9,2013-06-23,3301
9,2013-06-24,2196
9,2013-06-25,2436
9,2013-06-26,2613
9,2013-06-27,2828
9,2013-06-28,2968
9,2013-06-29,3149
9,2013-06-30,3360
9,2013-07-01,2292
9,2013-07-02,2681
9,2013-07-03,2732
9,2013-07-04,2848
9,2013-07-05,3100
9,2013-07-06,3327
9,2013-07-07,3448
9,2013-07-08,2257
9,2013-07-09,2695
9,2013-07-10,2757
9,2013-07-11,2978
9,2013-07-12,3083
9,2013-07-13,3299
9,2013-07-14,3529
9,2013-07-15,2303
9,2013-07-16,2803
9,2013-07-17,2699
9,2013-07-18,2918
9,2013-07-19,3226
9,2013-07-20,3270
9,2013-07-21,3541
9,2013-07-22,2327
9,2013-07-23,2686
9,2013-07-24,2722
9,2013-07-25,2865
9,2013-07-26,3136
9,2013-07-27,3386
9,2013-07-28,3568
9,2013-07-29,2318
9,2013-07-30,2722
9,2013-07-31,2678
9,2013-08-01,2440
9,2013-08-02,2757
9,2013-08-03,2976
9,2013-08-04,3003
9,2013-08-05,2105
9,2013-08-06,2380
9,2013-08-07,2404
9,2013-08-08,2621
9,2013-08-09,2762
9,2013-08-10,2902
9,2013-08-11,3087
9,2013-08-12,2023
9,2013-08-13,2411
9,2013-08-14,2400
9,2013-08-15,2504
9,2013-08-16,2801
9,2013-08-17,2895
9,2013-08-18,3035
9,2013-08-19,2072
9,2013-08-20,2325
9,2013-08-21,2469
9,2013-08-22,2643
9,2013-08-23,2669
9,2013-08-24,2875
9,2013-08-25,3102
9,2013-08-26,2073
9,2013-08-27,2429
9,2013-08-28,2370
9,2013-08-29,2480
9,2013-08-30,2757
9,2013-08-31,2880
9,2013-09-01,2948
9,2013-09-02,1903
9,2013-09-03,2245
9,2013-09-04,2260
9,2013-09-05,2413
9,2013-09-06,2542
9,2013-09-07,2720
9,2013-09-08,2816
9,2013-09-09,1907
9,2013-09-10,2289
9,2013-09-11,2178
9,2013-09-12,2342
9,2013-09-13,2591
9,2013-09-14,2746
9,2013-09-15,2920
9,2013-09-16,1952
9,2013-09-17,2224
9,2013-09-18,2259
9,2013-09-19,2458
9,2013-09-20,2611
9,2013-09-21,2825
9,2013-09-22,2877
9,2013-09-23,1928
9,2013-09-24,2217
9,2013-09-25,2264
9,2013-09-26,2369
9,2013-09-27,2502
9,2013-09-28,2713
9,2013-09-29,2908
9,2013-09-30,1946
9,2013-10-01,2067
9,2013-10-02,2111
9,2013-10-03,2226
9,2013-10-04,2388
9,2013-10-05,2540
9,2013-10-06,2519
9,2013-10-07,1757
9,2013-10-08,2141
9,2013-10-09,2054
9,2013-10-10,2312
9,2013-10-11,2366
9,2013-10-12,2482
9,2013-10-13,2604
9,2013-10-14,1729
9,2013-10-15,2074
9,2013-10-16,2078
9,2013-10-17,2217
9,2013-10-18,2438
9,2013-10-19,2502
9,2013-10-20,2675
9,2013-10-21,1744
9,2013-10-22,2109
9,2013-10-23,2081
9,2013-10-24,2200
9,2013-10-25,2434
9,2013-10-26,2516
9,2013-10-27,2635
9,2013-10-28,1777
9,2013-10-29,2036
9,2013-10-30,2186
9,2013-10-31,2195
9,2013-11-01,2589
9,2013-11-02,2635
9,2013-11-03,2886
9,2013-11-04,1972
9,2013-11-05,2218
9,2013-11-06,2230
9,2013-11-07,2385
9,2013-11-08,2504
9,2013-11-09,2682
9,2013-11-10,2895
9,2013-11-11,1980
9,2013-11-12,2269
9,2013-11-13,2222
9,2013-11-14,2392
9,2013-11-15,2537
9,2013-11-16,2701
9,2013-11-17,2916
9,2013-11-18,1914
9,2013-11-19,2218
9,2013-11-20,2228
9,2013-11-21,2409
9,2013-11-22,2602
9,2013-11-23,2706
9,2013-11-24,2968
9,2013-11-25,1979
9,2013-11-26,2296
9,2013-11-27,2232
9,2013-11-28,2324
9,2013-11-29,2548
9,2013-11-30,2736
9,2013-12-01,2061
9,2013-12-02,1381
9,2013-12-03,1605
9,2013-12-04,1618
9,2013-12-05,1665
9,2013-12-06,1797
9,2013-12-07,1946
9,2013-12-08,1987
9,2013-12-09,1429
9,2013-12-10,1623
9,2013-12-11,1633
9,2013-12-12,1710
9,2013-12-13,1840
9,2013-12-14,2008
9,2013-12-15,2046
9,2013-12-16,1394
9,2013-12-17,1649
9,2013-12-18,1585
9,2013-12-19,1738
9,2013-12-20,1773
9,2013-12-21,1939
9,2013-12-22,2051
9,2013-12-23,1380
9,2013-12-24,1569
9,2013-12-25,1648
9,2013-12-26,1736
9,2013-12-27,1838
9,2013-12-28,1973
9,2013-12-29,2110
9,2013-12-30,1311
9,2013-12-31,1568
9,2014-01-01,1626
9,2014-01-02,1793
9,2014-01-03,1899
9,2014-01-04,2087
9,2014-01-05,2095
9,2014-01-06,1450
9,2014-01-07,1573
9,2014-01-08,1581
9,2014-01-09,1851
9,2014-01-10,1922
9,2014-01-11,1952
9,2014-01-12,2132
9,2014-01-13,1403
9,2014-01-14,1654
9,2014-01-15,1635
9,2014-01-16,1806
9,2014-01-17,1828
9,2014-01-18,1993
9,2014-01-19,2139
9,2014-01-20,1453
9,2014-01-21,1685
9,2014-01-22,1621
9,2014-01-23,1745
9,2014-01-24,1930
9,2014-01-25,2001
9,2014-01-26,2163
9,2014-01-27,1411
9,2014-01-28,1673
9,2014-01-29,1707
9,2014-01-30,1785
9,2014-01-31,1817
9,2014-02-01,2228
9,2014-02-02,2345
9,2014-02-03,1646
9,2014-02-04,1834
9,2014-02-05,1863
9,2014-02-06,1940
9,2014-02-07,2002
9,2014-02-08,2287
9,2014-02-09,2382
9,2014-02-10,1558
9,2014-02-11,1803
9,2014-02-12,1881
9,2014-02-13,2008
9,2014-02-14,2180
9,2014-02-15,2194
9,2014-02-16,2355
9,2014-02-17,1518
9,2014-02-18,1863
9,2014-02-19,1906
9,2014-02-20,1987
9,2014-02-21,2107
9,2014-02-22,2248
9,2014-02-23,2420
9,2014-02-24,1601
9,2014-02-25,1826
9,2014-02-26,1834
9,2014-02-27,1925
9,2014-02-28,2176
9,2014-03-01,2628
9,2014-03-02,2829
9,2014-03-03,1919
9,2014-03-04,2157
9,2014-03-05,2173
9,2014-03-06,2457
9,2014-03-07,2579
9,2014-03-08,2671
9,2014-03-09,2893
9,2014-03-10,1864
9,2014-03-11,2262
9,2014-03-12,2224
9,2014-03-13,2401
9,2014-03-14,2542
9,2014-03-15,2755
9,2014-03-16,2905
9,2014-03-17,1863
9,2014-03-18,2244
9,2014-03-19,2142
9,2014-03-20,2341
9,2014-03-21,2415
9,2014-03-22,2657
9,2014-03-23,2816
9,2014-03-24,1958
9,2014-03-25,2209
9,2014-03-26,2280
9,2014-03-27,2407
9,2014-03-28,2490
9,2014-03-29,2577
9,2014-03-30,2793
9,2014-03-31,1875
9,2014-04-01,2433
9,2014-04-02,2520
9,2014-04-03,2745
9,2014-04-04,2958
9,2014-04-05,3063
9,2014-04-06,3337
9,2014-04-07,2181
9,2014-04-08,2733
9,2014-04-09,2513
9,2014-04-10,2706
9,2014-04-11,2992
9,2014-04-12,3159
9,2014-04-13,3251
9,2014-04-14,2165
9,2014-04-15,2669
9,2014-04-16,2491
9,2014-04-17,2758
9,2014-04-18,2949
9,2014-04-19,3057
9,2014-04-20,3284
9,2014-04-21,2251
9,2014-04-22,2535
9,2014-04-23,2522
9,2014-04-24,2717
9,2014-04-25,2901
9,2014-04-26,3126
9,2014-04-27,3312
9,2014-04-28,2236
9,2014-04-29,2564
9,2014-04-30,2576
9,2014-05-01,2965
9,2014-05-02,3192
9,2014-05-03,3386
9,2014-05-04,3599
9,2014-05-05,2327
9,2014-05-06,2794
9,2014-05-07,2694
9,2014-05-08,2882
9,2014-05-09,3178
9,2014-05-10,3332
9,2014-05-11,3452
9,2014-05-12,2375
9,2014-05-13,2792
9,2014-05-14,2859
9,2014-05-15,3034
9,2014-05-16,3072
9,2014-05-17,3323
9,2014-05-18,3502
9,2014-05-19,2348
9,2014-05-20,2840
9,2014-05-21,2777
9,2014-05-22,2850
9,2014-05-23,3086
9,2014-05-24,3410
9,2014-05-25,3578
9,2014-05-26,2322
9,2014-05-27,2828
9,2014-05-28,2750
9,2014-05-29,2980
9,2014-05-30,3237
9,2014-05-31,3268
9,2014-06-01,3732
9,2014-06-02,2517
9,2014-06-03,2887
9,2014-06-04,3028
9,2014-06-05,3192
9,2014-06-06,3351
9,2014-06-07,3505
9,2014-06-08,3729
9,2014-06-09,2504
9,2014-06-10,2944
9,2014-06-11,2901
9,2014-06-12,3164
9,2014-06-13,3384
9,2014-06-14,3622
9,2014-06-15,3898
9,2014-06-16,2564
9,2014-06-17,2934
9,2014-06-18,3000
9,2014-06-19,3149
9,2014-06-20,3456
9,2014-06-21,3613
9,2014-06-22,3754
9,2014-06-23,2605
9,2014-06-24,2849
9,2014-06-25,2917
9,2014-06-26,3152
9,2014-06-27,3391
9,2014-06-28,3583
9,2014-06-29,3837
9,2014-06-30,2542
9,2014-07-01,3055
9,2014-07-02,3146
9,2014-07-03,3389
9,2014-07-04,3629
9,2014-07-05,3880
9,2014-07-06,3932
9,2014-07-07,2780
9,2014-07-08,3119
9,2014-07-09,3023
9,2014-07-10,3397
9,2014-07-11,3616
9,2014-07-12,3777
9,2014-07-13,4024
9,2014-07-14,2569
9,2014-07-15,3172
9,2014-07-16,3100
9,2014-07-17,3345
9,2014-07-18,3547
9,2014-07-19,3778
9,2014-07-20,4047
9,2014-07-21,2721
9,2014-07-22,3139
9,2014-07-23,3003
9,2014-07-24,3272
9,2014-07-25,3640
9,2014-07-26,3816
9,2014-07-27,3998
9,2014-07-28,2568
9,2014-07-29,3096
9,2014-07-30,3169
9,2014-07-31,3375
9,2014-08-01,3135
9,2014-08-02,3355
9,2014-08-03,3451
9,2014-08-04,2318
9,2014-08-05,2737
9,2014-08-06,2719
9,2014-08-07,2938
9,2014-08-08,3197
9,2014-08-09,3301
9,2014-08-10,3527
9,2014-08-11,2412
9,2014-08-12,2676
9,2014-08-13,2644
9,2014-08-14,2968
9,2014-08-15,3090
9,2014-08-16,3274
9,2014-08-17,3654
9,2014-08-18,2453
9,2014-08-19,2725
9,2014-08-20,2731
9,2014-08-21,3033
9,2014-08-22,3174
9,2014-08-23,3281
9,2014-08-24,3587
9,2014-08-25,2291
9,2014-08-26,2804
9,2014-08-27,2822
9,2014-08-28,2902
9,2014-08-29,3214
9,2014-08-30,3327
9,2014-08-31,3556
9,2014-09-01,2197
9,2014-09-02,2528
9,2014-09-03,2608
9,2014-09-04,2729
9,2014-09-05,2944
9,2014-09-06,3052
9,2014-09-07,3360
9,2014-09-08,2236
9,2014-09-09,2523
9,2014-09-10,2573
9,2014-09-11,2742
9,2014-09-12,2884
9,2014-09-13,3113
9,2014-09-14,3410
9,2014-09-15,2255
9,2014-09-16,2583
9,2014-09-17,2575
9,2014-09-18,2810
9,2014-09-19,2953
9,2014-09-20,3122
9,2014-09-21,3369
9,2014-09-22,2249
9,2014-09-23,2569
9,2014-09-24,2604
9,2014-09-25,2866
9,2014-09-26,2874
9,2014-09-27,3168
9,2014-09-28,3273
9,2014-09-29,2176
9,2014-09-30,2494
9,2014-10-01,2368
9,2014-10-02,2568
9,2014-10-03,2738
9,2014-10-04,2903
9,2014-10-05,2986
9,2014-10-06,2023
9,2014-10-07,2367
9,2014-10-08,2364
9,2014-10-09,2524
9,2014-10-10,2649
9,2014-10-11,2824
9,2014-10-12,3038
9,2014-10-13,2094
9,2014-10-14,2464
9,2014-10-15,2337
9,2014-10-16,2593
9,2014-10-17,2678
9,2014-10-18,2909
9,2014-10-19,3087
9,2014-10-20,1996
9,2014-10-21,2342
9,2014-10-22,2353
9,2014-10-23,2625
9,2014-10-24,2679
9,2014-10-25,2894
9,2014-10-26,2963
9,2014-10-27,1951
9,2014-10-28,2348
9,2014-10-29,2348
9,2014-10-30,2533
9,2014-10-31,2719
9,2014-11-01,3121
9,2014-11-02,3351
9,2014-11-03,2248
9,2014-11-04,2492
9,2014-11-05,2575
9,2014-11-06,2827
9,2014-11-07,2960
9,2014-11-08,3194
9,2014-11-09,3275
9,2014-11-10,2209
9,2014-11-11,2496
9,2014-11-12,2525
9,2014-11-13,2760
9,2014-11-14,2994
9,2014-11-15,3127
9,2014-11-16,3276
9,2014-11-17,2156
9,2014-11-18,2645
9,2014-11-19,2601
9,2014-11-20,2785
9,2014-11-21,2810
9,2014-11-22,3162
9,2014-11-23,3313
9,2014-11-24,2193
9,2014-11-25,2558
9,2014-11-26,2599
9,2014-11-27,2691
9,2014-11-28,2946
9,2014-11-29,3122
9,2014-11-30,3325
9,2014-12-01,1623
9,2014-12-02,1862
9,2014-12-03,1803
9,2014-12-04,1937
9,2014-12-05,2135
9,2014-12-06,2225
9,2014-12-07,2274
9,2014-12-08,1566
9,2014-12-09,1916
9,2014-12-10,1813
9,2014-12-11,1919
9,2014-12-12,2082
9,2014-12-13,2201
9,2014-12-14,2338
9,2014-12-15,1497
9,2014-12-16,1872
9,2014-12-17,1853
9,2014-12-18,1982
9,2014-12-19,2173
